evaluation_id,run_id,arm_id,episode_index,step_index,source_state,action_id,action_repr,reward,target_state,terminated,truncated,active_tier_before,active_tier_after
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,13,6,"beat2:pitches(62, 65, 69)",68,"(0, 1, 1)",1.4944444444444445,"beat3:pitches(62, 66, 70)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,13,7,"beat3:pitches(62, 66, 70)",24,"(-2, 2, 2)",2.394444444444445,"beat0:pitches(60, 68, 72)",True,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,14,0,"beat0:pitches(62, 66, 69)",64,"(0, 0, 2)",1.4833333333333332,"beat1:pitches(62, 66, 71)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,14,1,"beat1:pitches(62, 66, 71)",23,"(-2, 2, 1)",1.3527777777777779,"beat2:pitches(60, 68, 72)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,14,2,"beat2:pitches(60, 68, 72)",100,"(2, -2, -2)",1.3611111111111114,"beat3:pitches(62, 66, 70)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,14,3,"beat3:pitches(62, 66, 70)",19,"(-2, 1, 2)",1.463888888888889,"beat0:pitches(60, 67, 72)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,14,4,"beat0:pitches(60, 67, 72)",62,"(0, 0, 0)",1.5555555555555556,"beat1:pitches(60, 67, 72)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,14,5,"beat1:pitches(60, 67, 72)",72,"(0, 2, 0)",1.4166666666666665,"beat2:pitches(60, 69, 72)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,14,6,"beat2:pitches(60, 69, 72)",52,"(0, -2, 0)",1.4388888888888889,"beat3:pitches(60, 67, 72)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,14,7,"beat3:pitches(60, 67, 72)",52,"(0, -2, 0)",2.5388888888888888,"beat0:pitches(60, 65, 72)",True,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,15,0,"beat0:pitches(60, 65, 68)",118,"(2, 1, 1)",1.3888888888888888,"beat1:pitches(62, 66, 69)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,15,1,"beat1:pitches(62, 66, 69)",68,"(0, 1, 1)",1.4833333333333332,"beat2:pitches(62, 67, 70)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,15,2,"beat2:pitches(62, 67, 70)",24,"(-2, 2, 2)",1.2833333333333334,"beat3:pitches(60, 69, 72)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,15,3,"beat3:pitches(60, 69, 72)",52,"(0, -2, 0)",1.538888888888889,"beat0:pitches(60, 67, 72)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,15,4,"beat0:pitches(60, 67, 72)",62,"(0, 0, 0)",1.5555555555555556,"beat1:pitches(60, 67, 72)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,15,5,"beat1:pitches(60, 67, 72)",105,"(2, -1, -2)",1.4194444444444445,"beat2:pitches(62, 66, 70)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,15,6,"beat2:pitches(62, 66, 70)",0,"(-2, -2, -2)",1.238888888888889,"beat3:pitches(60, 64, 68)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,direct_tabular_q,15,7,"beat3:pitches(60, 64, 68)",67,"(0, 1, 0)",2.6416666666666666,"beat0:pitches(60, 65, 68)",True,False,,
