evaluation_id,run_id,arm_id,episode_index,step_index,source_state,action_id,action_repr,reward,target_state,terminated,truncated,active_tier_before,active_tier_after
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep3,direct_masked_random,14,0,"beat0:pitches(60, 64, 67)",62,"(0, 0, 0)",1.5999999999999999,"beat1:pitches(60, 64, 67)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep3,direct_masked_random,14,1,"beat1:pitches(60, 64, 67)",62,"(0, 0, 0)",1.5999999999999999,"beat2:pitches(60, 64, 67)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep3,direct_masked_random,14,2,"beat2:pitches(60, 64, 67)",69,"(0, 1, 2)",1.4138888888888888,"beat3:pitches(60, 65, 69)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep3,direct_masked_random,14,3,"beat3:pitches(60, 65, 69)",50,"(0, -2, -2)",1.4555555555555555,"beat0:pitches(60, 63, 67)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep3,direct_masked_random,14,4,"beat0:pitches(60, 63, 67)",63,"(0, 0, 1)",1.5194444444444444,"beat1:pitches(60, 63, 68)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep3,direct_masked_random,14,5,"beat1:pitches(60, 63, 68)",73,"(0, 2, 1)",1.4138888888888888,"beat2:pitches(60, 65, 69)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep3,direct_masked_random,14,6,"beat2:pitches(60, 65, 69)",61,"(0, 0, -1)",1.5416666666666665,"beat3:pitches(60, 65, 68)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep3,direct_masked_random,14,7,"beat3:pitches(60, 65, 68)",52,"(0, -2, 0)",2.561111111111111,"beat0:pitches(60, 63, 68)",True,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep3,direct_masked_random,15,0,"beat0:pitches(62, 66, 69)",68,"(0, 1, 1)",1.4833333333333332,"beat1:pitches(62, 67, 70)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep3,direct_masked_random,15,1,"beat1:pitches(62, 67, 70)",0,"(-2, -2, -2)",1.25,"beat2:pitches(60, 65, 68)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep3,direct_masked_random,15,2,"beat2:pitches(60, 65, 68)",113,"(2, 0, 1)",1.4361111111111111,"beat3:pitches(62, 65, 69)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep3,direct_masked_random,15,3,"beat3:pitches(62, 65, 69)",6,"(-2, -1, -1)",1.4555555555555555,"beat0:pitches(60, 64, 68)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep3,direct_masked_random,15,4,"beat0:pitches(60, 64, 68)",63,"(0, 0, 1)",1.5194444444444444,"beat1:pitches(60, 64, 69)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep3,direct_masked_random,15,5,"beat1:pitches(60, 64, 69)",67,"(0, 1, 0)",1.5305555555555554,"beat2:pitches(60, 65, 69)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep3,direct_masked_random,15,6,"beat2:pitches(60, 65, 69)",119,"(2, 1, 2)",1.3083333333333331,"beat3:pitches(62, 66, 71)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep3,direct_masked_random,15,7,"beat3:pitches(62, 66, 71)",3,"(-2, -2, 1)",2.452777777777778,"beat0:pitches(60, 64, 72)",True,False,,
