evaluation_id,run_id,arm_id,episode_index,step_index,source_state,action_id,action_repr,reward,target_state,terminated,truncated,active_tier_before,active_tier_after
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep1,direct_masked_random,14,0,"beat0:pitches(62, 66, 69)",63,"(0, 0, 1)",1.5527777777777778,"beat1:pitches(62, 66, 70)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep1,direct_masked_random,14,1,"beat1:pitches(62, 66, 70)",19,"(-2, 1, 2)",1.363888888888889,"beat2:pitches(60, 67, 72)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep1,direct_masked_random,14,2,"beat2:pitches(60, 67, 72)",67,"(0, 1, 0)",1.4861111111111112,"beat3:pitches(60, 68, 72)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep1,direct_masked_random,14,3,"beat3:pitches(60, 68, 72)",67,"(0, 1, 0)",1.575,"beat0:pitches(60, 69, 72)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep1,direct_masked_random,14,4,"beat0:pitches(60, 69, 72)",62,"(0, 0, 0)",1.5333333333333332,"beat1:pitches(60, 69, 72)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep1,direct_masked_random,14,5,"beat1:pitches(60, 69, 72)",57,"(0, -1, 0)",1.4861111111111112,"beat2:pitches(60, 68, 72)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep1,direct_masked_random,14,6,"beat2:pitches(60, 68, 72)",105,"(2, -1, -2)",1.4083333333333332,"beat3:pitches(62, 67, 70)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep1,direct_masked_random,14,7,"beat3:pitches(62, 67, 70)",19,"(-2, 1, 2)",2.452777777777778,"beat0:pitches(60, 68, 72)",True,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep1,direct_masked_random,15,0,"beat0:pitches(60, 65, 68)",57,"(0, -1, 0)",1.5305555555555554,"beat1:pitches(60, 64, 68)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep1,direct_masked_random,15,1,"beat1:pitches(60, 64, 68)",63,"(0, 0, 1)",1.5194444444444444,"beat2:pitches(60, 64, 69)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep1,direct_masked_random,15,2,"beat2:pitches(60, 64, 69)",124,"(2, 2, 2)",1.25,"beat3:pitches(62, 66, 71)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep1,direct_masked_random,15,3,"beat3:pitches(62, 66, 71)",5,"(-2, -1, -2)",1.3972222222222221,"beat0:pitches(60, 65, 69)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep1,direct_masked_random,15,4,"beat0:pitches(60, 65, 69)",57,"(0, -1, 0)",1.5194444444444444,"beat1:pitches(60, 64, 69)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep1,direct_masked_random,15,5,"beat1:pitches(60, 64, 69)",56,"(0, -1, -1)",1.461111111111111,"beat2:pitches(60, 63, 68)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep1,direct_masked_random,15,6,"beat2:pitches(60, 63, 68)",72,"(0, 2, 0)",1.4833333333333332,"beat3:pitches(60, 65, 68)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep1,direct_masked_random,15,7,"beat3:pitches(60, 65, 68)",52,"(0, -2, 0)",2.561111111111111,"beat0:pitches(60, 63, 68)",True,False,,
