evaluation_id,run_id,arm_id,episode_index,step_index,source_state,action_id,action_repr,reward,target_state,terminated,truncated,active_tier_before,active_tier_after
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep2,direct_tabular_q,13,6,"beat2:pitches(62, 65, 70)",0,"(-2, -2, -2)",1.2277777777777779,"beat3:pitches(60, 63, 68)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep2,direct_tabular_q,13,7,"beat3:pitches(60, 63, 68)",67,"(0, 1, 0)",2.6305555555555555,"beat0:pitches(60, 64, 68)",True,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep2,direct_tabular_q,14,0,"beat0:pitches(60, 63, 67)",73,"(0, 2, 1)",1.4249999999999998,"beat1:pitches(60, 65, 68)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep2,direct_tabular_q,14,1,"beat1:pitches(60, 65, 68)",114,"(2, 0, 2)",1.3666666666666665,"beat2:pitches(62, 65, 70)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep2,direct_tabular_q,14,2,"beat2:pitches(62, 65, 70)",4,"(-2, -2, 2)",1.2833333333333334,"beat3:pitches(60, 63, 72)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep2,direct_tabular_q,14,3,"beat3:pitches(60, 63, 72)",72,"(0, 2, 0)",1.538888888888889,"beat0:pitches(60, 65, 72)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep2,direct_tabular_q,14,4,"beat0:pitches(60, 65, 72)",120,"(2, 2, -2)",1.35,"beat1:pitches(62, 67, 70)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep2,direct_tabular_q,14,5,"beat1:pitches(62, 67, 70)",114,"(2, 0, 2)",1.3666666666666665,"beat2:pitches(64, 67, 72)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep2,direct_tabular_q,14,6,"beat2:pitches(64, 67, 72)",92,"(1, 1, 0)",1.4833333333333332,"beat3:pitches(65, 68, 72)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep2,direct_tabular_q,14,7,"beat3:pitches(65, 68, 72)",37,"(-1, 0, 0)",2.6305555555555555,"beat0:pitches(64, 68, 72)",True,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep2,direct_tabular_q,15,0,"beat0:pitches(60, 64, 67)",57,"(0, -1, 0)",1.5305555555555554,"beat1:pitches(60, 63, 67)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep2,direct_tabular_q,15,1,"beat1:pitches(60, 63, 67)",62,"(0, 0, 0)",1.5888888888888888,"beat2:pitches(60, 63, 67)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep2,direct_tabular_q,15,2,"beat2:pitches(60, 63, 67)",74,"(0, 2, 2)",1.3555555555555554,"beat3:pitches(60, 65, 69)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep2,direct_tabular_q,15,3,"beat3:pitches(60, 65, 69)",118,"(2, 1, 1)",1.4777777777777779,"beat0:pitches(62, 66, 70)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep2,direct_tabular_q,15,4,"beat0:pitches(62, 66, 70)",0,"(-2, -2, -2)",1.238888888888889,"beat1:pitches(60, 64, 68)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep2,direct_tabular_q,15,5,"beat1:pitches(60, 64, 68)",124,"(2, 2, 2)",1.2611111111111113,"beat2:pitches(62, 66, 70)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep2,direct_tabular_q,15,6,"beat2:pitches(62, 66, 70)",124,"(2, 2, 2)",1.238888888888889,"beat3:pitches(64, 68, 72)",False,False,,
counterpoint_first_serious_learning_v001,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep2,direct_tabular_q,15,7,"beat3:pitches(64, 68, 72)",87,"(1, 0, 0)",2.6416666666666666,"beat0:pitches(65, 68, 72)",True,False,,
